지점,1시간평균 미세먼지농도(㎍/㎥)
156.0,12.727272727272727
156.0,12.272727272727273
156.0,11.818181818181818
156.0,11.363636363636363
156.0,10.90909090909091
156.0,10.454545454545453
156.0,10.0
156.0,20.0
156.0,32.0
156.0,46.0
156.0,56.0
156.0,63.0
156.0,71.0
156.0,83.0
156.0,85.0
156.0,83.0
156.0,69.0
156.0,51.0
156.0,35.0
156.0,16.0
156.0,14.857142857142858
156.0,13.714285714285715
156.0,12.571428571428571
156.0,11.428571428571429
156.0,10.285714285714285
156.0,9.142857142857142
156.0,8.0
156.0,11.0
156.0,10.0
156.0,12.0
156.0,12.0
156.0,25.0
156.0,35.0
156.0,44.0
156.0,56.0
156.0,70.0
156.0,73.0
156.0,95.0
156.0,78.0
156.0,72.0
156.0,58.0
156.0,39.0
156.0,27.0
156.0,9.0
156.0,8.625
156.0,8.25
156.0,7.875
156.0,7.5
156.0,7.125
156.0,6.75
156.0,6.375
156.0,6.0
156.0,10.0
156.0,12.0
156.0,17.0
156.0,26.0
156.0,34.0
156.0,41.0
156.0,49.0
156.0,63.0
156.0,77.0
156.0,74.0
156.0,77.0
156.0,75.0
156.0,64.0
156.0,44.0
156.0,25.0
156.0,8.0
156.0,8.0
156.0,10.0
156.0,12.0
156.0,11.0
156.0,14.0
156.0,14.0
156.0,13.0
156.0,16.0
156.0,22.0
156.0,22.0
156.0,26.0
156.0,30.0
156.0,38.0
156.0,59.0
156.0,56.0
156.0,64.0
156.0,76.0
156.0,74.0
156.0,79.0
156.0,72.0
156.0,67.0
156.0,60.0
156.0,44.0
156.0,23.0
156.0,7.0
156.0,6.5
156.0,6.0
156.0,5.5
156.0,5.0
156.0,4.5
156.0,4.0
156.0,7.0
156.0,10.0
156.0,8.0
156.0,12.0
156.0,20.0
156.0,26.0
156.0,25.0
156.0,24.0
156.0,23.0
156.0,22.0
156.0,21.0
156.0,23.0
156.0,48.0
156.0,52.0
156.0,20.0
156.0,24.0
156.0,27.0
156.0,22.0
156.0,30.0
156.0,32.0
156.0,31.0
156.0,31.0
156.0,31.0
156.0,27.0
156.0,21.0
156.0,24.0
156.0,20.0
156.0,37.0
156.0,51.0
156.0,38.0
156.0,38.0
156.0,35.0
156.0,29.0
156.0,25.0
156.0,27.0
156.0,30.0
156.0,27.0
156.0,22.0
156.0,20.0
156.0,21.0
156.0,22.0
156.0,20.0
156.0,28.0
156.0,22.0
156.0,29.0
156.0,32.0
156.0,26.0
156.0,24.0
156.0,30.0
156.0,24.0
156.0,19.0
156.0,45.0
156.0,42.0
156.0,34.0
156.0,37.0
156.0,33.0
156.0,32.0
156.0,29.0
156.0,34.0
156.0,26.0
156.0,20.0
156.0,23.0
156.0,23.0
156.0,26.0
156.0,10.0
156.0,14.0
156.0,16.0
156.0,16.0
156.0,10.0
156.0,11.0
156.0,5.0
156.0,4.857142857142857
156.0,4.714285714285714
156.0,4.571428571428571
156.0,4.428571428571429
156.0,4.285714285714286
156.0,4.142857142857143
156.0,4.0
156.0,5.0
156.0,16.0
156.0,12.0
156.0,19.0
156.0,15.0
156.0,14.0
156.0,13.0
156.0,11.0
156.0,9.0
156.0,9.0
156.0,3.0
156.0,7.0
156.0,7.0
156.0,9.0
156.0,15.0
156.0,10.0
156.0,8.0
156.0,10.0
156.0,5.0
156.0,6.0
156.0,5.0
156.0,10.0
156.0,11.0
156.0,17.0
156.0,18.0
156.0,20.0
156.0,13.0
156.0,7.0
156.0,12.0
156.0,6.0
156.0,4.0
156.0,9.0
156.0,6.0
156.0,8.0
156.0,10.0
156.0,8.0
156.0,10.0
156.0,9.0
156.0,8.0
156.0,7.0
156.0,6.0
156.0,11.2
156.0,16.4
156.0,21.6
156.0,26.8
156.0,32.0
156.0,42.0
156.0,46.0
156.0,32.0
156.0,28.0
156.0,28.0
156.0,34.0
156.0,38.0
156.0,31.0
156.0,29.0
156.0,19.0
156.0,16.0
156.0,8.0
156.0,7.5
156.0,7.0
156.0,6.5
156.0,6.0
156.0,11.0
156.0,15.0
156.0,14.0
156.0,9.0
156.0,15.0
156.0,12.0
156.0,9.0
156.0,23.0
156.0,40.0
156.0,53.0
156.0,55.0
156.0,52.666666666666664
156.0,50.333333333333336
156.0,48.0
156.0,45.666666666666664
156.0,43.333333333333336
156.0,41.0
156.0,25.0
156.0,55.0
156.0,50.0
156.0,57.0
156.0,58.0
156.0,44.0
156.0,28.0
156.0,42.0
156.0,48.0
156.0,42.0
156.0,42.0
156.0,46.0
156.0,45.0
156.0,48.0
156.0,39.0
156.0,46.0
156.0,52.0
156.0,37.0
156.0,46.0
156.0,64.0
156.0,52.0
156.0,54.0
156.0,51.0
156.0,37.0
156.0,54.0
156.0,81.0
156.0,90.0
156.0,81.0
156.0,86.0
156.0,78.0
156.0,81.0
156.0,103.0
156.0,88.0
156.0,101.0
156.0,98.0
156.0,103.0
156.0,106.0
156.0,90.0
156.0,25.0
156.0,44.0
156.0,51.0
156.0,63.0
156.0,71.0
156.0,62.0
156.0,42.0
156.0,28.0
156.0,26.0
156.0,24.0
156.0,45.0
156.0,57.0
156.0,110.0
156.0,98.0
156.0,107.0
156.0,107.0
156.0,106.0
156.0,145.0
156.0,114.0
156.0,95.0
156.0,98.0
156.0,161.0
156.0,104.0
156.0,82.0
156.0,32.0
156.0,34.0
156.0,35.0
156.0,55.0
156.0,54.0
156.0,57.0
156.0,57.0
156.0,57.0
156.0,61.0
156.0,64.0
156.0,74.0
156.0,85.0
156.0,78.0
156.0,95.0
156.0,107.0
156.0,93.0
156.0,83.0
156.0,84.0
156.0,86.0
156.0,90.0
156.0,91.0
156.0,71.0
156.0,120.0
156.0,91.0
156.0,72.0
156.0,86.0
156.0,58.0
156.0,35.5
156.0,13.0
156.0,15.0
156.0,21.0
156.0,21.0
156.0,22.0
156.0,30.0
156.0,45.0
156.0,40.0
156.0,45.0
156.0,44.0
156.0,37.0
156.0,42.0
156.0,47.0
156.0,44.0
156.0,52.0
156.0,42.0
156.0,47.0
156.0,42.0
156.0,39.0
156.0,26.0
156.0,29.0
156.0,16.0
156.0,26.0
156.0,27.0
156.0,31.0
156.0,34.0
156.0,43.0
156.0,44.0
156.0,43.0
156.0,39.0
156.0,34.0
156.0,42.0
156.0,33.0
156.0,28.0
156.0,53.0
156.0,54.0
156.0,7.0
156.0,20.0
156.0,37.0
156.0,39.0
156.0,36.0
156.0,29.333333333333336
156.0,22.666666666666668
156.0,16.0
156.0,33.0
156.0,57.0
156.0,35.0
156.0,30.0
156.0,31.0
156.0,6.0
156.0,18.0
156.0,20.0
156.0,20.0
156.0,20.0
156.0,20.0
156.0,19.0
156.0,18.0
156.0,17.0
156.0,16.333333333333332
156.0,15.666666666666666
156.0,15.0
156.0,12.0
156.0,26.0
156.0,29.0
156.0,26.0
156.0,37.0
156.0,35.0
156.0,33.0
156.0,27.0
156.0,21.0
156.0,15.0
156.0,9.0
156.0,14.0
156.0,12.0
156.0,41.0
156.0,34.0
156.0,30.0
156.0,25.0
156.0,19.0
156.0,15.0
156.0,30.0
156.0,27.0
156.0,21.0
156.0,29.0
156.0,27.0
156.0,20.0
156.0,18.0
156.0,27.0
156.0,36.0
156.0,34.0
156.0,27.0
156.0,15.0
156.0,7.0
156.0,28.0
156.0,40.0
156.0,38.0
156.0,40.0
156.0,39.0
156.0,57.0
156.0,46.0
156.0,43.0
156.0,51.0
156.0,45.0
156.0,37.0
156.0,51.0
156.0,52.0
156.0,62.0
156.0,65.0
156.0,76.0
156.0,77.0
156.0,89.0
156.0,84.0
156.0,57.0
156.0,82.0
156.0,105.0
156.0,54.0
156.0,42.0
156.0,20.0
156.0,14.0
156.0,25.0
156.0,37.0
156.0,30.0
156.0,8.0
156.0,15.5
156.0,23.0
156.0,35.0
156.0,28.0
156.0,28.0
156.0,10.0
156.0,22.0
156.0,30.0
156.0,38.0
156.0,29.0
156.0,21.0
156.0,33.0
156.0,22.0
156.0,23.0
156.0,20.0
156.0,13.0
156.0,13.0
156.0,13.5
156.0,14.0
156.0,13.0
156.0,12.0
156.0,11.0
156.0,17.0
156.0,28.0
156.0,25.0
156.0,28.0
156.0,32.0
156.0,39.0
156.0,21.0
156.0,38.0
156.0,27.0
156.0,23.0
156.0,22.0
156.0,18.0
156.0,30.0
156.0,31.0
156.0,26.0
156.0,31.0
156.0,27.0
156.0,34.0
156.0,24.0
156.0,8.0
156.0,12.0
156.0,19.0
156.0,18.0
156.0,18.0
156.0,13.0
156.0,23.0
156.0,25.0
156.0,31.0
156.0,44.0
156.0,41.0
156.0,27.0
156.0,30.0
156.0,25.0
156.0,24.0
156.0,24.0
156.0,39.0
156.0,43.0
156.0,45.0
156.0,62.0
156.0,49.0
156.0,49.0
156.0,45.0
156.0,25.0
156.0,23.0
156.0,21.0
156.0,4.0
156.0,19.0
156.0,20.0
156.0,22.0
156.0,29.0
156.0,27.0
156.0,27.0
156.0,36.0
156.0,36.0
156.0,40.0
156.0,49.0
156.0,39.0
156.0,38.0
156.0,36.0
156.0,43.0
156.0,43.0
156.0,40.0
156.0,44.0
156.0,51.0
156.0,49.0
156.0,43.0
156.0,35.0
156.0,24.0
156.0,18.0
156.0,22.0
156.0,30.0
156.0,34.0
156.0,36.0
156.0,36.0
156.0,41.0
156.0,43.0
156.0,42.0
156.0,44.0
156.0,51.0
156.0,73.0
156.0,59.0
156.0,59.0
156.0,64.0
156.0,64.0
156.0,59.0
156.0,70.0
156.0,55.0
156.0,69.0
156.0,71.0
156.0,51.0
156.0,33.0
156.0,28.0
156.0,25.0
156.0,30.0
156.0,18.0
156.0,16.0
156.0,28.0
156.0,33.0
156.0,29.0
156.0,39.0
156.0,46.0
156.0,41.0
156.0,40.0
156.0,46.0
156.0,39.0
156.0,30.0
156.0,33.0
156.0,27.0
156.0,28.0
156.0,34.0
156.0,29.0
156.0,42.0
156.0,39.0
156.0,43.0
156.0,29.0
156.0,15.0
156.0,16.0
156.0,25.0
156.0,20.0
156.0,17.0
156.0,33.0
156.0,35.0
156.0,39.0
156.0,55.0
156.0,48.0
156.0,38.0
156.0,43.0
156.0,46.0
156.0,63.0
156.0,86.0
156.0,147.0
156.0,184.0
156.0,182.0
156.0,178.0
156.0,184.0
156.0,190.0
156.0,230.0
156.0,107.0
156.0,70.0
156.0,50.0
156.0,72.0
156.0,60.0
156.0,9.0
156.0,5.0
156.0,21.5
156.0,38.0
156.0,44.0
156.0,28.0
156.0,28.0
156.0,80.0
156.0,51.0
156.0,42.0
156.0,50.0
156.0,41.0
156.0,53.0
156.0,42.0
156.0,32.0
156.0,16.0
156.0,20.0
156.0,21.0
156.0,30.0
156.0,46.0
156.0,19.0
156.0,12.0
156.0,11.0
156.0,10.0
156.0,9.0
156.0,8.0
156.0,7.0
156.0,6.0
156.0,5.0
156.0,4.0
156.0,3.0
156.0,2.0
156.0,19.0
156.0,37.0
156.0,24.0
156.0,11.0
156.0,8.0
156.0,27.0
156.0,19.5
156.0,12.0
156.0,12.0
156.0,16.0
156.0,11.0
156.0,8.0
156.0,14.0
156.0,7.0
156.0,23.0
156.0,23.0
156.0,22.0
156.0,20.0
156.0,15.0
156.0,17.0
156.0,21.0
156.0,34.0
156.0,26.0
156.0,24.0
156.0,22.0
156.0,18.0
156.0,13.0
156.0,15.0
156.0,21.0
156.0,17.0
156.0,25.0
156.0,29.0
156.0,24.0
156.0,29.0
156.0,27.0
156.0,24.0
156.0,26.0
156.0,29.0
156.0,33.0
156.0,34.0
156.0,34.0
156.0,35.0
156.0,23.0
156.0,22.0
156.0,28.0
156.0,28.0
156.0,24.0
156.0,34.0
156.0,40.0
156.0,35.0
156.0,37.0
156.0,33.0
156.0,32.0
156.0,29.0
156.0,35.0
156.0,22.0
156.0,15.0
156.0,11.0
156.0,20.0
156.0,14.0
156.0,16.0
156.0,19.0
156.0,20.0
156.0,28.0
156.0,19.0
156.0,37.0
156.0,31.0
156.0,36.0
156.0,16.0
156.0,13.0
156.0,11.5
156.0,10.0
156.0,8.5
156.0,7.0
156.0,10.0
156.0,12.0
156.0,21.0
156.0,17.0
156.0,18.0
156.0,9.0
156.0,11.0
156.0,13.0
156.0,13.0
156.0,12.0
156.0,13.0
156.0,19.0
156.0,18.0
156.0,21.0
156.0,22.0
156.0,23.0
156.0,21.0
156.0,22.0
156.0,27.0
156.0,17.0
156.0,24.0
156.0,28.0
156.0,22.0
156.0,28.0
156.0,23.0
156.0,23.0
156.0,22.0
156.0,22.0
156.0,37.0
156.0,39.0
156.0,33.0
156.0,31.0
156.0,29.0
156.0,26.0
156.0,28.0
156.0,34.0
156.0,33.0
156.0,30.0
156.0,23.0
156.0,26.0
156.0,26.0
156.0,23.0
156.0,23.0
156.0,19.0
156.0,24.0
156.0,25.0
156.0,35.0
156.0,75.0
156.0,22.0
156.0,28.0
156.0,28.0
156.0,21.0
156.0,20.0
156.0,29.0
156.0,28.0
156.0,28.0
156.0,27.0
156.0,31.0
156.0,27.0
156.0,32.0
156.0,39.0
156.0,37.0
156.0,39.0
156.0,42.0
156.0,38.0
156.0,25.0
156.0,22.0
156.0,33.0
156.0,30.0
156.0,33.0
156.0,45.0
156.0,46.0
156.0,44.0
156.0,44.0
156.0,42.0
156.0,44.0
156.0,42.0
156.0,31.0
156.0,32.0
156.0,29.0
156.0,31.0
156.0,25.0
156.0,29.0
156.0,26.0
156.0,30.0
156.0,32.0
156.0,35.0
156.0,33.0
156.0,36.0
156.0,45.0
156.0,63.0
156.0,54.0
156.0,44.0
156.0,52.0
156.0,32.0
156.0,18.0
156.0,25.0
156.0,34.0
156.0,36.0
156.0,40.0
156.0,33.0
156.0,58.0
156.0,66.0
156.0,59.0
156.0,50.0
156.0,50.0
156.0,42.0
156.0,32.0
156.0,26.0
156.0,26.0
156.0,26.0
156.0,22.0
156.0,31.0
156.0,29.0
156.0,24.0
156.0,24.0
156.0,21.0
156.0,24.0
156.0,29.0
156.0,14.0
156.0,20.0
156.0,22.0
156.0,27.0
156.0,21.0
156.0,24.0
156.0,26.0
156.0,30.0
156.0,25.0
156.0,33.0
156.0,26.0
156.0,27.0
156.0,29.0
156.0,28.0
156.0,32.0
156.0,35.0
156.0,24.0
156.0,36.0
156.0,32.0
156.0,32.0
156.0,18.0
156.0,24.0
156.0,26.0
156.0,25.0
156.0,29.0
156.0,23.0
156.0,30.0
156.0,33.0
156.0,27.0
156.0,23.0
156.0,27.0
156.0,22.0
156.0,23.0
156.0,20.0
156.0,17.0
156.0,24.0
156.0,29.0
156.0,32.0
156.0,31.0
156.0,24.0
156.0,28.0
156.0,21.0
156.0,19.0
156.0,28.0
156.0,30.0
156.0,33.0
156.0,28.0
156.0,30.0
156.0,21.0
156.0,14.0
156.0,28.0
156.0,25.0
156.0,27.0
156.0,27.0
156.0,30.0
156.0,18.0
156.0,18.0
156.0,16.0
156.0,15.0
156.0,16.0
156.0,18.0
156.0,31.0
156.0,35.0
156.0,32.0
156.0,33.0
156.0,37.0
156.0,34.0
156.0,37.0
156.0,40.0
156.0,43.0
156.0,47.0
156.0,48.0
156.0,43.0
156.0,42.0
156.0,31.0
156.0,29.0
156.0,29.0
156.0,29.0
156.0,36.0
156.0,33.0
156.0,37.0
156.0,42.0
156.0,34.0
156.0,36.0
156.0,36.0
156.0,33.0
156.0,27.0
156.0,40.0
156.0,31.0
156.0,37.0
156.0,37.0
156.0,43.0
156.0,38.0
156.0,44.0
156.0,46.0
156.0,46.0
156.0,41.0
156.0,36.0
156.0,33.0
156.0,27.0
156.0,32.0
156.0,22.0
156.0,27.0
156.0,26.0
156.0,28.0
156.0,25.0
156.0,27.0
156.0,27.0
156.0,34.0
156.0,32.0
156.0,30.0
156.0,29.0
156.0,33.0
156.0,40.0
156.0,35.0
156.0,30.0
156.0,41.0
156.0,32.0
156.0,29.0
156.0,34.0
156.0,29.0
156.0,20.0
156.0,27.0
156.0,29.0
156.0,35.0
156.0,32.0
156.0,27.0
156.0,24.0
156.0,28.0
156.0,27.0
156.0,32.0
156.0,30.0
156.0,25.0
156.0,34.0
156.0,31.0
156.0,29.0
156.0,25.0
156.0,28.0
156.0,32.0
156.0,33.0
156.0,41.0
156.0,34.0
156.0,25.0
156.0,26.0
156.0,26.0
156.0,18.0
156.0,16.0
156.0,18.0
156.0,26.0
156.0,25.0
156.0,30.0
156.0,25.0
156.0,30.0
156.0,31.0
156.0,33.0
156.0,25.0
156.0,37.0
156.0,37.0
156.0,44.0
156.0,34.0
156.0,43.0
156.0,43.0
156.0,46.0
156.0,38.0
156.0,44.0
156.0,44.0
156.0,24.0
156.0,36.0
156.0,38.0
156.0,39.0
156.0,44.0
156.0,37.0
156.0,37.0
156.0,34.0
156.0,40.0
156.0,33.0
156.0,38.0
156.0,34.0
156.0,32.0
156.0,35.0
156.0,35.0
156.0,32.0
156.0,35.0
156.0,32.0
156.0,29.0
156.0,32.0
156.0,22.0
156.0,30.0
156.0,20.0
156.0,20.0
156.0,27.0
156.0,17.0
156.0,11.0
156.0,12.0
156.0,21.0
156.0,23.0
156.0,22.0
156.0,24.0
156.0,26.0
156.0,23.0
156.0,28.0
156.0,22.0
156.0,25.0
156.0,24.0
156.0,23.0
156.0,20.0
156.0,26.0
156.0,37.0
156.0,38.0
156.0,38.0
156.0,30.0
156.0,32.0
156.0,32.0
156.0,26.0
156.0,28.0
156.0,24.0
156.0,21.0
156.0,15.0
156.0,14.0
156.0,24.0
156.0,25.0
156.0,27.0
156.0,29.0
156.0,30.0
156.0,29.0
156.0,28.0
156.0,25.0
156.0,16.0
156.0,27.0
156.0,28.0
156.0,32.0
156.0,27.0
156.0,30.0
156.0,37.0
156.0,35.0
156.0,39.0
156.0,30.0
156.0,36.0
156.0,30.0
156.0,38.0
156.0,32.0
156.0,26.0
156.0,28.0
156.0,25.0
156.0,28.0
156.0,25.0
156.0,28.0
156.0,32.0
156.0,27.0
156.0,30.0
156.0,28.0
156.0,27.193548387096776
156.0,26.38709677419355
156.0,25.580645161290324
156.0,24.7741935483871
156.0,23.967741935483872
156.0,23.161290322580648
156.0,22.35483870967742
156.0,21.548387096774196
156.0,20.741935483870968
156.0,19.935483870967744
156.0,19.12903225806452
156.0,18.322580645161292
156.0,17.516129032258064
156.0,16.70967741935484
156.0,15.903225806451614
156.0,15.096774193548388
156.0,14.290322580645162
156.0,13.483870967741936
156.0,12.67741935483871
156.0,11.870967741935484
156.0,11.06451612903226
156.0,10.258064516129032
156.0,9.451612903225808
156.0,8.64516129032258
156.0,7.838709677419356
156.0,7.032258064516128
156.0,6.225806451612904
156.0,5.41935483870968
156.0,4.612903225806452
156.0,3.8064516129032278
156.0,3.0
156.0,46.0
156.0,28.0
156.0,10.0
156.0,32.0
156.0,33.0
156.0,10.0
156.0,43.0
156.0,13.0
156.0,16.0
156.0,24.0
156.0,25.0
156.0,40.0
156.0,39.0
156.0,45.0
156.0,39.0
156.0,38.0
156.0,38.0
156.0,35.0
156.0,32.0
156.0,32.0
156.0,23.0
156.0,33.0
156.0,29.0
156.0,17.0
156.0,21.0
156.0,20.0
156.0,26.0
156.0,22.0
156.0,26.0
156.0,24.0
156.0,16.0
156.0,21.0
156.0,19.0
156.0,19.0
156.0,24.0
156.0,25.0
156.0,30.0
156.0,32.0
156.0,27.0
156.0,26.0
156.0,28.0
156.0,20.0
156.0,19.0
156.0,19.0
156.0,16.0
156.0,11.0
156.0,16.0
156.0,5.0
156.0,7.0
156.0,12.0
156.0,10.0
156.0,5.0
156.0,8.0
156.0,5.0
156.0,7.0
156.0,11.0
156.0,9.0
156.0,6.0
156.0,4.5
156.0,3.0
156.0,8.0
156.0,14.0
156.0,16.0
156.0,35.0
156.0,32.0
156.0,27.0
156.0,32.0
156.0,29.0
156.0,31.0
156.0,35.0
156.0,25.0
156.0,29.0
156.0,30.0
156.0,29.0
156.0,27.0
156.0,30.0
156.0,25.0
156.0,24.0
156.0,16.0
156.0,11.0
156.0,15.0
156.0,15.0
156.0,11.0
156.0,7.0
156.0,11.0
156.0,22.0
156.0,19.0
156.0,19.0
156.0,20.0
156.0,20.0
156.0,22.0
156.0,27.0
156.0,25.0
156.0,36.0
156.0,34.0
156.0,28.0
156.0,30.0
156.0,26.0
156.0,30.0
156.0,31.0
156.0,23.0
156.0,12.0
156.0,27.0
156.0,28.0
156.0,30.0
156.0,30.0
156.0,20.0
156.0,35.0
156.0,24.0
156.0,25.0
156.0,19.0
156.0,24.0
156.0,17.0
156.0,17.0
156.0,16.0
156.0,27.0
156.0,32.0
156.0,33.0
156.0,26.0
156.0,24.0
156.0,26.0
156.0,27.0
156.0,19.0
156.0,27.0
156.0,12.0
156.0,9.0
156.0,6.0
156.0,9.0
156.0,11.0
156.0,22.0
156.0,22.0
156.0,23.0
156.0,31.0
156.0,24.0
156.0,25.0
156.0,31.0
156.0,27.0
156.0,25.0
156.0,20.0
156.0,25.0
156.0,28.0
156.0,28.0
156.0,26.0
156.0,21.0
156.0,22.0
156.0,24.0
156.0,18.0
156.0,63.0
156.0,22.0
156.0,28.0
156.0,22.0
156.0,41.0
156.0,36.0
156.0,34.0
156.0,36.0
156.0,42.0
156.0,43.0
156.0,39.0
156.0,38.0
156.0,36.0
156.0,33.0
156.0,37.0
156.0,36.0
156.0,41.0
156.0,47.0
156.0,45.0
156.0,37.0
156.0,36.0
156.0,28.0
156.0,28.0
156.0,27.0
156.0,25.0
156.0,30.0
156.0,31.0
156.0,32.0
156.0,30.0
156.0,31.0
156.0,40.0
156.0,37.0
156.0,41.0
156.0,36.0
156.0,44.0
156.0,42.0
156.0,39.0
156.0,38.0
156.0,44.0
156.0,35.0
156.0,44.0
156.0,38.0
156.0,47.0
156.0,45.0
156.0,39.0
156.0,40.0
156.0,33.0
156.0,27.0
156.0,25.0
156.0,37.0
156.0,33.0
156.0,31.0
156.0,25.0
156.0,31.0
156.0,32.0
156.0,45.0
156.0,34.0
156.0,44.0
156.0,41.0
156.0,43.0
156.0,44.0
156.0,45.0
156.0,40.0
156.0,43.0
156.0,54.0
156.0,44.0
156.0,39.0
156.0,34.0
156.0,27.0
156.0,21.0
156.0,23.0
156.0,24.0
156.0,21.0
156.0,28.0
156.0,20.0
156.0,33.0
156.0,28.0
156.0,24.0
156.0,39.0
156.0,43.0
156.0,43.0
156.0,31.0
156.0,29.0
156.0,28.0
156.0,23.0
156.0,21.0
156.0,18.0
156.0,20.0
156.0,26.0
156.0,33.0
156.0,20.0
156.0,26.0
156.0,26.0
156.0,23.0
156.0,26.0
156.0,24.0
156.0,27.0
156.0,25.0
156.0,32.0
156.0,23.0
156.0,27.0
156.0,26.0
156.0,22.0
156.0,19.0
156.0,24.0
156.0,21.0
156.0,23.0
156.0,19.0
156.0,16.0
156.0,19.0
156.0,15.0
156.0,18.0
156.0,29.0
156.0,22.0
156.0,13.0
156.0,24.0
156.0,18.0
156.0,13.0
156.0,17.0
156.0,17.0
156.0,19.0
156.0,14.0
156.0,17.0
156.0,21.0
156.0,27.0
156.0,21.0
156.0,21.0
156.0,25.0
156.0,21.0
156.0,23.0
156.0,21.0
156.0,23.0
156.0,27.0
156.0,21.0
156.0,23.0
156.0,17.0
156.0,20.0
156.0,14.0
156.0,17.0
156.0,13.0
156.0,14.0
156.0,17.0
156.0,13.0
156.0,16.0
156.0,16.0
156.0,19.0
156.0,12.0
156.0,17.0
156.0,26.0
156.0,22.0
156.0,16.0
156.0,18.0
156.0,29.0
156.0,18.0
156.0,14.0
156.0,19.0
156.0,18.0
156.0,15.0
156.0,15.0
156.0,11.0
156.0,17.0
156.0,12.0
156.0,11.0
156.0,10.0
156.0,15.0
156.0,13.0
156.0,8.0
156.0,10.0
156.0,3.0
156.0,3.4
156.0,3.8
156.0,4.2
156.0,4.6
156.0,5.0
156.0,5.4
156.0,5.8
156.0,6.2
156.0,6.6
156.0,7.0
156.0,8.0
156.0,9.5
156.0,11.0
156.0,9.0
156.0,12.0
156.0,8.0
156.0,21.0
156.0,12.0
156.0,28.0
156.0,19.0
156.0,14.0
156.0,17.0
156.0,9.0
156.0,14.0
156.0,12.5
156.0,11.0
156.0,10.0
156.0,11.0
156.0,8.0
156.0,10.5
156.0,13.0
156.0,10.0
156.0,7.0
156.0,4.0
156.0,6.0
156.0,6.0
156.0,6.5
156.0,7.0
156.0,12.0
156.0,17.0
156.0,23.0
156.0,20.0
156.0,16.0
156.0,17.0
156.0,16.0
156.0,17.0
156.0,16.0
156.0,17.0
156.0,7.0
156.0,10.0
156.0,5.0
156.0,12.0
156.0,12.0
156.0,13.0
156.0,12.0
156.0,22.0
156.0,14.0
156.0,24.0
156.0,21.0
156.0,22.0
156.0,21.0
156.0,21.0
156.0,21.0
156.0,20.0
156.0,31.0
156.0,24.0
156.0,24.0
156.0,26.0
156.0,17.0
156.0,17.0
156.0,18.0
156.0,17.0
156.0,24.0
156.0,21.0
156.0,18.0
156.0,17.0
156.0,25.0
156.0,23.0
156.0,21.0
156.0,28.0
156.0,32.0
156.0,32.0
156.0,33.0
156.0,27.0
156.0,32.0
156.0,24.0
156.0,29.0
156.0,34.0
156.0,33.0
156.0,36.0
156.0,39.0
156.0,38.0
156.0,32.0
156.0,36.0
156.0,33.0
156.0,24.0
156.0,29.0
156.0,39.0
156.0,27.0
156.0,24.0
156.0,30.0
156.0,30.0
156.0,35.0
156.0,45.0
156.0,52.0
156.0,38.0
156.0,36.0
156.0,28.0
156.0,33.0
156.0,39.0
156.0,34.0
156.0,34.0
156.0,37.0
156.0,36.0
156.0,31.0
156.0,35.0
156.0,33.0
156.0,39.0
156.0,42.0
156.0,38.0
156.0,31.0
156.0,43.0
156.0,36.0
156.0,33.0
156.0,30.0
156.0,28.0
156.0,27.0
156.0,19.0
156.0,31.0
156.0,25.0
156.0,25.0
156.0,21.0
156.0,21.0
156.0,22.0
156.0,27.0
156.0,29.0
156.0,33.0
156.0,39.0
156.0,30.0
156.0,31.0
156.0,29.0
156.0,33.0
156.0,48.0
156.0,47.0
156.0,44.0
156.0,42.0
156.0,28.0
156.0,28.0
156.0,40.0
156.0,39.0
156.0,27.0
156.0,36.0
156.0,31.0
156.0,33.0
156.0,29.0
156.0,27.0
156.0,25.0
156.0,29.0
156.0,32.0
156.0,28.0
156.0,29.0
156.0,32.0
156.0,29.0
156.0,22.0
156.0,23.0
156.0,21.0
156.0,22.0
156.0,26.0
156.0,34.0
156.0,34.0
156.0,37.0
156.0,30.0
156.0,34.0
156.0,30.0
156.0,24.0
156.0,29.0
156.0,28.0
156.0,23.0
156.0,17.0
156.0,9.0
156.0,7.0
156.0,5.0
156.0,6.0
156.0,8.0
156.0,13.0
156.0,17.0
156.0,19.0
156.0,14.0
156.0,13.0
156.0,8.0
156.0,15.0
156.0,10.0
156.0,11.0
156.0,17.0
156.0,13.0
156.0,17.0
156.0,18.0
156.0,18.0
156.0,22.0
156.0,16.0
156.0,22.0
156.0,27.0
156.0,19.0
156.0,19.0
156.0,16.0
156.0,17.0
156.0,15.0
156.0,8.0
156.0,11.0
156.0,16.0
156.0,14.0
156.0,13.0
156.0,5.0
156.0,6.0
156.0,8.0
156.0,8.0
156.0,8.0
156.0,8.0
156.0,8.0
156.0,6.0
156.0,4.0
156.0,6.0
156.0,6.0
156.0,5.0
156.0,4.0
156.0,3.8
156.0,3.6
156.0,3.4
156.0,3.2
156.0,3.0
156.0,4.0
156.0,7.0
156.0,6.666666666666667
156.0,6.333333333333333
156.0,6.0
156.0,6.25
156.0,6.5
156.0,6.75
156.0,7.0
156.0,5.5
156.0,4.0
156.0,4.5
156.0,5.0
156.0,3.0
156.0,7.0
156.0,8.666666666666666
156.0,10.333333333333332
156.0,12.0
156.0,4.0
156.0,5.5
156.0,7.0
156.0,4.0
156.0,9.0
156.0,7.5
156.0,6.0
156.0,10.0
156.0,12.0
156.0,19.0
156.0,24.0
156.0,19.0
