aerosol,year,month,day,hour,Temp(C),Prec(mm),Humidity(%),Dew_Point(C),Solar_Radiation(MJ/m2),Snowfall(cm),3hr_New_Snowfall(cm),Cloud_Cover(1/10),Middle_Low_Cloud_Cover(1/10),Lowest_Cloud_Height(100m),Visibility(10m),30cm_Ground_Temperature(C),power,d2m,t2m
13.0,2019,3,11,18,7.1,4.4,93.0,6.0,0.03,,,10.0,8.0,6.0,631.0,9.1,9600.0,276.3303,279.2961
50.0,2019,3,12,8,5.2,,90.0,3.6,0.15,,,8.0,8.0,3.0,203.0,9.1,297600.0,275.59424,279.7935
49.0,2019,3,12,9,6.3,,87.0,4.2,0.39,,,8.0,8.0,3.0,233.0,9.1,988800.0,272.67648,278.1197
54.0,2019,3,12,10,8.0,,80.0,4.7,0.77,,,8.0,8.0,4.0,221.0,9.0,2966400.0,272.81662,276.86343
53.0,2019,3,12,11,10.4,,69.0,4.9,2.13,,,0.0,0.0,,279.0,8.9,7920000.0,273.01862,277.06155
52.0,2019,3,12,12,11.2,,64.0,4.6,2.56,,,0.0,0.0,,368.0,8.9,9369600.0,272.54987,277.1987
48.0,2019,3,12,13,11.7,,65.0,5.3,2.76,,,3.0,3.0,7.0,357.0,8.9,9532800.0,271.13428,277.13345
53.0,2019,3,12,14,11.4,,65.0,5.0,2.63,,,3.0,3.0,7.0,358.0,8.9,9782400.0,269.7593,276.92865
54.0,2019,3,12,15,10.8,,68.0,5.1,1.59,,,9.0,9.0,8.0,359.0,9.0,8486400.0,269.2217,276.75067
66.0,2019,3,12,16,8.4,,80.0,5.1,0.71,,,9.0,9.0,4.0,272.0,9.1,3888000.0,269.20993,276.7842
56.0,2019,3,12,17,6.8,,73.0,2.2,0.52,,,8.0,8.0,5.0,449.0,9.2,2409600.0,268.8943,276.78787
54.0,2019,3,12,18,5.7,,71.0,0.8,0.31,,,6.0,6.0,8.0,1959.0,9.3,1094400.0,268.57632,276.8476
27.0,2019,3,12,19,4.5,,84.0,2.0,0.03,,,10.0,3.0,5.0,1079.0,9.4,105600.0,268.3508,276.86038
29.0,2019,3,13,8,4.0,,53.0,-4.7,0.31,,,0.0,0.0,,2000.0,8.9,816000.0,273.45142,281.11435
23.0,2019,3,13,9,5.5,,51.0,-3.8,1.05,,,0.0,0.0,,2000.0,8.8,3888000.0,273.76703,280.81384
30.0,2019,3,13,10,7.0,,49.0,-3.0,1.76,,,1.0,1.0,16.0,2000.0,8.7,6912000.0,273.82593,279.6234
30.0,2019,3,13,11,8.0,,53.0,-1.0,2.17,,,3.0,3.0,13.0,1984.0,8.6,9158400.0,274.13684,279.24612
32.0,2019,3,13,12,8.4,,48.0,-1.9,2.66,,,6.0,6.0,14.0,1860.0,8.6,7267200.0,274.1804,278.906
36.0,2019,3,13,13,8.4,,53.0,-0.6,3.07,,,6.0,6.0,10.0,1855.0,8.5,11299200.0,274.00317,278.46408
36.0,2019,3,13,14,8.6,,38.0,-4.9,3.08,,,5.0,5.0,13.0,1924.0,8.5,11193600.0,273.5256,277.7369
33.0,2019,3,13,15,9.3,,42.0,-2.9,2.56,,,1.0,1.0,13.0,1768.0,8.5,10204800.0,273.36484,277.526
28.0,2019,3,13,16,8.5,,48.0,-1.9,2.04,,,0.0,0.0,,1553.0,8.6,7977600.0,273.23648,277.23587
30.0,2019,3,13,17,8.6,,50.0,-1.2,1.33,,,1.0,0.0,,1644.0,8.7,5424000.0,273.1505,276.88416
30.0,2019,3,13,18,7.7,,56.0,-0.5,0.55,,,0.0,0.0,,1567.0,8.8,1612800.0,273.0298,276.95486
28.0,2019,3,13,19,6.7,,60.0,-0.5,0.06,,,0.0,0.0,,1634.0,8.9,163200.0,272.83136,277.50406
22.0,2019,3,14,8,3.0,,87.0,1.0,0.23,,,6.0,0.0,,506.0,8.6,528000.0,275.4223,281.98477
39.0,2019,3,14,9,5.7,,75.0,1.6,0.93,,,3.0,0.0,,845.0,8.6,2342400.0,276.1913,281.88602
41.0,2019,3,14,10,8.0,,70.0,2.8,1.75,,,1.0,0.0,,764.0,8.5,5299200.0,275.99817,280.60965
45.0,2019,3,14,11,9.7,,51.0,0.0,2.33,,,1.0,0.0,,1030.0,8.4,8505600.0,276.36563,280.58282
41.0,2019,3,14,12,11.4,,40.0,-1.7,2.72,,,0.0,0.0,,1462.0,8.3,10012800.0,276.8267,280.62613
42.0,2019,3,14,13,11.0,,41.0,-1.7,2.94,,,0.0,0.0,,1431.0,8.3,10598400.0,277.2636,280.70718
39.0,2019,3,14,14,11.9,,29.0,-5.6,2.9,,,0.0,0.0,,1758.0,8.4,10550400.0,277.69818,280.4384
45.0,2019,3,14,15,11.8,,32.0,-4.3,2.57,,,0.0,0.0,,1928.0,8.4,9638400.0,277.76178,280.34818
50.0,2019,3,14,16,11.6,,30.0,-5.4,2.06,,,0.0,0.0,,1962.0,8.6,7910400.0,277.75238,280.3762
48.0,2019,3,14,17,11.2,,30.0,-5.7,1.35,,,0.0,0.0,,2000.0,8.7,5366400.0,277.91312,280.2878
47.0,2019,3,14,18,10.0,,53.0,0.8,0.61,,,2.0,0.0,,1940.0,8.8,2400000.0,277.8884,280.3433
39.0,2019,3,14,19,8.8,,59.0,1.2,0.07,,,0.0,0.0,,2000.0,9.0,230400.0,277.91373,280.30063
13.0,2019,3,15,8,8.1,,83.0,5.3,0.19,,,6.0,6.0,4.0,934.0,9.1,470400.0,277.2536,281.85007
17.0,2019,3,15,9,8.6,,80.0,5.3,0.6,,,7.0,7.0,13.0,570.0,9.1,2764800.0,274.1433,281.1875
22.0,2019,3,15,10,9.2,,73.0,4.6,0.85,,,7.0,7.0,6.0,732.0,9.1,4080000.0,270.40588,279.10715
26.0,2019,3,15,11,9.3,,76.0,5.2,0.68,,,8.0,8.0,5.0,1011.0,9.0,5049600.0,269.5597,278.74997
37.0,2019,3,15,12,10.1,,73.0,5.4,0.99,,,7.0,7.0,5.0,634.0,9.0,1478400.0,269.84943,278.547
31.0,2019,3,15,13,11.4,,71.0,6.3,2.65,,,7.0,7.0,5.0,619.0,9.0,4867200.0,270.35522,278.37326
32.0,2019,3,15,14,9.5,,80.0,6.2,1.04,,,10.0,6.0,5.0,432.0,9.0,4646400.0,270.97177,278.39398
33.0,2019,3,15,15,10.4,0.7,77.0,6.5,1.93,,,7.0,7.0,6.0,477.0,9.1,6364800.0,271.3769,278.65244
34.0,2019,3,15,16,11.4,,69.0,5.9,1.59,,,7.0,3.0,34.0,480.0,9.1,4684800.0,271.71725,278.69998
35.0,2019,3,15,17,9.3,,68.0,3.6,0.82,,,8.0,6.0,8.0,775.0,9.2,3340800.0,272.27606,278.47018
36.0,2019,3,15,18,7.7,0.1,60.0,0.4,0.55,,,3.0,3.0,10.0,1929.0,9.3,1564800.0,272.50043,278.2806
20.0,2019,3,15,19,5.9,,57.0,-1.9,0.09,,,0.0,0.0,,1969.0,9.4,182400.0,272.58286,278.15384
29.0,2019,3,16,8,5.0,,65.0,-1.0,0.16,,,7.0,7.0,8.0,1615.0,9.0,441600.0,274.63086,280.6444
19.0,2019,3,16,9,6.0,,62.0,-0.7,0.92,,,5.0,5.0,8.0,1565.0,8.9,2208000.0,274.9206,280.57614
29.0,2019,3,16,10,7.0,,59.0,-0.4,1.74,,,2.0,2.0,10.0,1737.0,8.9,6288000.0,275.0625,279.7246
28.0,2019,3,16,11,7.6,,59.0,0.0,2.34,,,0.0,0.0,,1563.0,8.8,8688000.0,275.6702,279.97757
34.0,2019,3,16,12,8.4,,52.0,-0.9,2.78,,,0.0,0.0,,1796.0,8.8,10080000.0,276.55054,280.15433
33.0,2019,3,16,13,9.5,,52.0,0.1,2.98,,,0.0,0.0,,1764.0,8.8,10761600.0,277.10757,280.3878
44.0,2019,3,16,14,9.7,,48.0,-0.8,2.9,,,0.0,0.0,,1867.0,8.8,10454400.0,277.39554,280.52493
42.0,2019,3,16,15,10.4,,50.0,0.4,2.59,,,0.0,0.0,,1896.0,8.9,9513600.0,277.79593,280.78583
41.0,2019,3,16,16,9.7,,54.0,0.8,2.04,,,0.0,0.0,,1883.0,9.0,7843200.0,278.20166,280.94977
39.0,2019,3,16,17,8.6,,59.0,1.0,1.36,,,0.0,0.0,,1817.0,9.1,5270400.0,278.71277,280.912
37.0,2019,3,16,18,7.9,,69.0,2.5,0.6,,,0.0,0.0,,1771.0,9.2,2284800.0,278.8435,280.6121
29.0,2019,3,16,19,6.9,,67.0,1.1,0.07,,,0.0,0.0,,1992.0,9.4,240000.0,278.6321,280.10617
20.0,2019,3,17,8,5.2,,95.0,4.4,0.34,,,6.0,6.0,2.0,352.0,9.3,691200.0,272.88376,282.81253
24.0,2019,3,17,9,6.8,,87.0,4.7,1.07,,,0.0,0.0,,758.0,9.2,3283200.0,272.86255,282.50653
25.0,2019,3,17,10,8.0,,77.0,4.2,1.81,,,1.0,1.0,10.0,1151.0,9.1,6921600.0,274.18158,280.7218
27.0,2019,3,17,11,9.4,,58.0,1.5,2.47,,,0.0,0.0,,1671.0,9.1,9244800.0,274.72156,280.01413
28.0,2019,3,17,12,10.3,,59.0,2.6,2.89,,,0.0,0.0,,1818.0,9.0,10761600.0,274.94766,279.28757
37.0,2019,3,17,13,10.7,,43.0,-1.3,3.08,,,0.0,0.0,,1896.0,9.0,11347200.0,274.9041,278.86942
39.0,2019,3,17,14,11.3,,38.0,-2.5,3.02,,,0.0,0.0,,2000.0,9.0,11136000.0,274.53137,277.95148
48.0,2019,3,17,15,11.6,,38.0,-2.2,2.7,,,0.0,0.0,,1993.0,9.1,10195200.0,274.40945,278.07092
47.0,2019,3,17,16,11.5,,31.0,-5.0,2.2,,,0.0,0.0,,2000.0,9.2,8534400.0,274.47836,278.4403
43.0,2019,3,17,17,11.0,,33.0,-4.6,1.49,,,0.0,0.0,,1998.0,9.3,5923200.0,274.50485,277.88562
31.0,2019,3,17,18,9.8,,43.0,-2.2,0.72,,,0.0,0.0,,2000.0,9.5,2716800.0,274.7822,277.71497
24.0,2019,3,17,19,8.4,,49.0,-1.7,0.08,,,1.0,0.0,,2000.0,9.6,240000.0,274.90115,277.31876
22.0,2019,3,18,8,2.6,,59.0,-4.6,0.26,,,7.0,0.0,,1991.0,9.4,720000.0,277.82184,283.87616
28.0,2019,3,18,9,4.9,,51.0,-4.4,0.89,,,8.0,0.0,,1928.0,9.3,2544000.0,278.16693,283.74756
35.0,2019,3,18,10,8.1,,45.0,-3.1,1.61,,,7.0,0.0,,1959.0,9.1,6240000.0,276.7831,281.64587
41.0,2019,3,18,11,9.6,,45.0,-1.7,1.9,,,7.0,0.0,,1773.0,9.1,6672000.0,277.02985,281.96405
41.0,2019,3,18,12,9.9,,40.0,-3.0,1.58,,,9.0,0.0,,1975.0,9.0,5414400.0,277.35962,281.8403
33.0,2019,3,18,13,12.1,,30.0,-4.9,1.61,,,9.0,5.0,47.0,2000.0,9.0,4051200.0,277.5875,281.7373
37.0,2019,3,18,15,13.9,,38.0,-0.2,1.58,,,9.0,7.0,47.0,2000.0,9.0,2716800.0,277.34665,281.10886
37.0,2019,3,18,16,13.1,,40.0,-0.2,1.22,,,9.0,9.0,42.0,1974.0,9.1,4416000.0,277.71115,280.8547
34.0,2019,3,18,17,12.5,,43.0,0.2,0.75,,,9.0,9.0,44.0,1964.0,9.2,2524800.0,277.83185,280.45605
34.0,2019,3,18,18,11.8,,44.0,0.0,0.39,,,9.0,6.0,44.0,2000.0,9.3,1248000.0,277.97968,280.52798
30.0,2019,3,18,19,10.1,,50.0,0.1,0.05,,,10.0,9.0,43.0,2000.0,9.4,105600.0,278.17456,280.41644
26.0,2019,3,19,8,4.5,,80.0,1.3,0.33,,,0.0,0.0,,1302.0,9.4,796800.0,280.47345,284.2742
36.0,2019,3,19,9,7.3,,64.0,0.9,1.0,,,0.0,0.0,,1431.0,9.3,2707200.0,280.45578,283.8853
40.0,2019,3,19,10,9.9,,54.0,1.0,1.69,,,0.0,0.0,,1869.0,9.2,5904000.0,280.22025,282.05304
39.0,2019,3,19,11,11.8,,50.0,1.6,2.25,,,0.0,0.0,,1935.0,9.1,8131200.0,280.35745,282.10547
36.0,2019,3,19,12,13.4,,61.0,6.0,2.62,,,1.0,0.0,,1411.0,9.0,9408000.0,280.30798,282.1774
44.0,2019,3,19,13,14.2,,62.0,7.0,2.71,,,0.0,0.0,,1534.0,9.0,9744000.0,280.38394,282.02438
56.0,2019,3,19,14,14.7,,62.0,7.4,2.62,,,0.0,0.0,,778.0,9.1,9360000.0,280.09305,281.46118
63.0,2019,3,19,15,14.9,,62.0,7.6,2.26,,,0.0,0.0,,964.0,9.1,8179200.0,280.14252,281.27344
74.0,2019,3,19,16,14.0,,66.0,7.7,1.76,,,0.0,0.0,,840.0,9.3,6547200.0,280.30267,281.29782
78.0,2019,3,19,17,13.4,,73.0,8.6,1.14,,,0.0,0.0,,979.0,9.4,4185600.0,280.23615,281.02963
66.0,2019,3,19,18,12.7,,78.0,8.9,0.51,,,0.0,0.0,,850.0,9.6,1756800.0,279.69852,280.2165
62.0,2019,3,19,19,11.4,,83.0,8.6,0.06,,,0.0,0.0,,635.0,9.8,211200.0,279.65552,280.12326
49.0,2019,3,20,8,8.4,,84.0,5.8,0.15,,,9.0,0.0,,343.0,10.0,336000.0,283.2169,285.80292
46.0,2019,3,20,9,9.9,,77.0,6.0,0.52,,,9.0,0.0,,396.0,10.0,1296000.0,283.4648,285.76086
60.0,2019,3,20,10,11.6,,69.0,6.0,0.68,,,10.0,5.0,10.0,442.0,9.9,2323200.0,284.6743,286.0766
67.0,2019,3,20,11,13.4,,63.0,6.4,0.64,,,10.0,3.0,10.0,542.0,9.9,2284800.0,284.79266,286.2046
68.0,2019,3,20,12,14.7,,62.0,7.4,0.57,,,10.0,4.0,10.0,668.0,9.8,1795200.0,284.90396,286.36005
52.0,2019,3,20,13,14.9,,61.0,7.4,0.38,,,10.0,8.0,10.0,732.0,9.8,1536000.0,285.0859,286.46793
42.0,2019,3,20,14,13.7,,83.0,10.8,0.23,,,10.0,9.0,8.0,438.0,9.9,604800.0,285.31085,286.4411
54.0,2019,3,20,15,13.3,2.5,74.0,8.7,0.46,,,10.0,5.0,10.0,1292.0,9.9,1065600.0,284.722,285.69748
26.0,2019,3,20,16,12.8,,74.0,8.2,0.27,,,10.0,8.0,15.0,1322.0,9.9,595200.0,284.17554,285.01053
24.0,2019,3,20,17,13.4,,71.0,8.2,0.19,,,10.0,9.0,8.0,1688.0,10.0,412800.0,283.09735,283.88348
25.8,2019,3,20,18,12.8,1.9,89.0,11.0,0.03,,,10.0,6.0,8.0,748.0,10.0,9600.0,282.52557,283.26663
27.0,2019,3,21,8,8.3,,95.0,7.5,0.04,,,8.0,8.0,1.0,751.0,10.4,19200.0,277.75238,281.07474
21.0,2019,3,21,9,8.7,,93.0,7.6,0.11,,,9.0,9.0,2.0,698.0,10.4,316800.0,277.1058,280.08118
15.0,2019,3,21,10,8.8,,93.0,7.7,0.19,,,9.0,9.0,2.0,544.0,10.4,816000.0,275.4588,279.00293
9.0,2019,3,21,11,10.0,,87.0,7.9,0.61,,,10.0,8.0,2.0,755.0,10.4,2284800.0,275.02777,278.75787
13.0,2019,3,21,12,9.5,,84.0,6.9,0.55,,,10.0,9.0,3.0,1135.0,10.4,2937600.0,274.7946,278.60672
20.0,2019,3,21,13,10.2,,77.0,6.3,1.33,,,10.0,9.0,5.0,1642.0,10.4,4502400.0,274.66327,278.60794
16.0,2019,3,21,14,9.8,,76.0,5.7,1.75,,,9.0,9.0,5.0,1141.0,10.4,6787200.0,274.36237,278.53357
18.0,2019,3,21,15,9.1,,79.0,5.6,0.52,,,9.0,9.0,4.0,1059.0,10.4,2592000.0,274.0008,278.5293
24.0,2019,3,21,16,8.8,,77.0,4.9,0.76,,,10.0,9.0,5.0,1208.0,10.4,2035200.0,273.83475,278.57318
18.0,2019,3,21,17,7.4,,80.0,4.1,0.52,,,10.0,4.0,4.0,864.0,10.4,1670400.0,273.59155,278.2215
25.0,2019,3,21,18,6.1,,77.0,2.3,0.14,,,10.0,9.0,5.0,830.0,10.5,460800.0,273.46436,278.08557
30.0,2019,3,21,19,5.5,,77.0,1.7,0.02,,,10.0,9.0,5.0,791.0,10.5,48000.0,273.4143,277.9155
28.0,2019,3,22,8,3.9,,68.0,-1.4,0.2,,,8.0,2.0,8.0,1853.0,9.8,480000.0,270.2669,279.34732
27.0,2019,3,22,9,4.2,,67.0,-1.3,0.69,,,7.0,2.0,7.0,1896.0,9.7,2217600.0,270.2463,279.08032
24.0,2019,3,22,10,4.8,,65.0,-1.2,1.38,,,6.0,5.0,7.0,1950.0,9.6,4310400.0,270.821,277.9661
14.0,2019,3,22,11,5.5,,62.0,-1.2,2.58,,,4.0,4.0,8.0,1892.0,9.6,9312000.0,271.0224,277.8832
24.0,2019,3,22,12,5.8,,62.0,-0.9,3.07,,,1.0,1.0,8.0,1985.0,9.5,11606400.0,271.16785,277.9356
28.0,2019,3,22,13,5.9,,57.0,-1.9,3.29,,,0.0,0.0,,1963.0,9.5,12345600.0,271.19022,278.11664
25.0,2019,3,22,14,6.1,,56.0,-2.0,3.2,,,0.0,0.0,,1869.0,9.5,12201600.0,271.1278,277.9978
36.0,2019,3,22,15,5.7,,57.0,-2.1,2.88,,,0.0,0.0,,1956.0,9.5,11145600.0,270.96765,278.01242
35.0,2019,3,22,16,5.8,,53.0,-3.0,2.3,,,0.0,0.0,,1893.0,9.6,9244800.0,270.79745,278.0368
42.0,2019,3,22,17,5.3,,51.0,-4.0,1.57,,,0.0,0.0,,2000.0,9.6,6393600.0,270.70206,277.78262
35.0,2019,3,22,18,4.8,,53.0,-3.9,0.79,,,0.0,0.0,,1996.0,9.7,3004800.0,270.7633,277.69974
37.0,2019,3,22,19,4.3,,59.0,-3.0,0.12,,,0.0,0.0,,2000.0,9.8,355200.0,270.87814,277.67535
6.0,2019,3,23,8,3.6,,68.0,-1.7,0.47,,,2.0,0.0,,1990.0,9.3,1228800.0,272.9509,280.6639
8.0,2019,3,23,9,5.3,,64.0,-0.9,1.23,,,0.0,0.0,,1881.0,9.2,4387200.0,272.332,279.84164
15.0,2019,3,23,10,6.7,,56.0,-1.4,1.95,,,0.0,0.0,,1999.0,9.1,7267200.0,271.05713,278.62622
21.0,2019,3,23,11,8.0,,49.0,-2.0,2.51,,,0.0,0.0,,1916.0,9.0,9292800.0,270.59726,278.26294
28.0,2019,3,23,12,8.7,,50.0,-1.1,2.91,,,0.0,0.0,,1993.0,9.0,10560000.0,270.12616,278.0118
28.0,2019,3,23,13,8.5,,56.0,0.2,2.68,,,7.0,7.0,12.0,2000.0,9.0,10761600.0,269.5697,277.7948
41.0,2019,3,23,14,8.9,,60.0,1.5,1.06,,,9.0,9.0,10.0,1994.0,9.0,6806400.0,269.01147,277.4748
35.0,2019,3,23,15,8.5,0.0,66.0,2.5,0.86,,,10.0,5.0,8.0,1589.0,9.1,2476800.0,268.71,277.39374
33.0,2019,3,23,16,9.0,,42.0,-3.2,1.5,,,7.0,7.0,9.0,1896.0,9.1,3446400.0,268.59222,277.27853
23.0,2019,3,23,17,7.7,,56.0,-0.5,1.16,,,3.0,3.0,10.0,1459.0,9.2,4492800.0,268.64404,276.6428
19.0,2019,3,23,18,6.4,,53.0,-2.5,0.83,,,2.0,2.0,10.0,1942.0,9.3,2380800.0,268.74707,276.34717
17.0,2019,3,23,19,5.1,,57.0,-2.7,0.12,,,0.0,0.0,,2000.0,9.4,355200.0,268.8825,276.15698
17.0,2019,3,24,7,0.4,,63.0,-5.8,0.02,,,0.0,0.0,,1992.0,8.9,28800.0,271.6354,280.38596
13.0,2019,3,24,8,2.6,,61.0,-4.1,0.5,,,1.0,0.0,,1958.0,8.8,1468800.0,271.82617,279.87213
18.0,2019,3,24,9,5.6,,54.0,-2.9,1.31,,,2.0,0.0,,1996.0,8.7,3888000.0,271.79202,279.76666
19.0,2019,3,24,10,6.2,,45.0,-4.8,2.06,,,3.0,0.0,,1996.0,8.6,7526400.0,272.037,278.881
25.0,2019,3,24,11,7.3,,42.0,-4.7,2.61,,,3.0,0.0,,1941.0,8.5,9504000.0,272.2113,278.68533
28.0,2019,3,24,12,8.3,,42.0,-3.8,3.1,,,2.0,0.0,,2000.0,8.5,11203200.0,272.24133,278.84018
34.0,2019,3,24,13,8.4,,45.0,-2.8,3.29,,,0.0,0.0,,2000.0,8.5,11856000.0,272.64822,279.1047
25.0,2019,3,24,14,8.3,,44.0,-3.2,3.22,,,1.0,0.0,,1974.0,8.5,11750400.0,273.0551,278.714
37.0,2019,3,24,15,8.3,,48.0,-2.0,2.87,,,1.0,0.0,,2000.0,8.6,10761600.0,273.3784,278.995
41.0,2019,3,24,16,7.8,,50.0,-1.9,2.33,,,1.0,0.0,,2000.0,8.7,9014400.0,273.70285,279.1882
33.0,2019,3,24,17,7.8,,53.0,-1.2,1.55,,,4.0,0.0,,2000.0,8.8,6182400.0,274.10208,279.12665
31.0,2019,3,24,18,7.1,,50.0,-2.6,0.78,,,5.0,0.0,,2000.0,9.0,2812800.0,274.39594,279.17908
23.0,2019,3,24,19,6.1,,55.0,-2.2,0.1,,,1.0,0.0,,2000.0,9.2,355200.0,274.75983,279.0151
7.0,2019,3,25,7,2.5,,76.0,-1.3,0.02,,,6.0,0.0,,1987.0,9.2,9600.0,278.11392,283.33368
15.0,2019,3,25,8,3.6,,76.0,-0.2,0.3,,,9.0,0.0,,1851.0,9.1,748800.0,278.38715,282.79547
21.0,2019,3,25,9,4.8,,75.0,0.7,0.65,,,8.0,0.0,,1474.0,9.1,1948800.0,278.6527,282.59918
25.0,2019,3,25,10,6.8,,71.0,1.8,1.07,,,9.0,0.0,,1563.0,9.0,3302400.0,278.40836,281.3984
34.0,2019,3,25,11,9.6,,64.0,3.1,1.7,,,8.0,0.0,,1675.0,8.9,6096000.0,278.45544,281.2905
40.0,2019,3,25,12,11.4,,54.0,2.4,1.96,,,8.0,8.0,48.0,1210.0,8.9,8025600.0,278.48196,281.3606
51.0,2019,3,25,13,11.3,,55.0,2.5,2.37,,,8.0,0.0,,1545.0,8.9,8323200.0,278.4272,281.28198
53.0,2019,3,25,14,11.4,,55.0,2.6,2.13,,,8.0,0.0,,1893.0,8.9,7545600.0,278.479,280.97415
52.0,2019,3,25,15,11.6,,50.0,1.5,1.91,,,8.0,0.0,,2000.0,9.0,7017600.0,278.55673,280.93454
52.0,2019,3,25,16,11.7,,55.0,2.9,1.87,,,6.0,6.0,44.0,2000.0,9.0,6883200.0,278.7487,280.88333
55.0,2019,3,25,17,10.7,,60.0,3.2,1.02,,,8.0,8.0,44.0,2000.0,9.2,3782400.0,278.99542,280.6072
51.0,2019,3,25,18,10.0,,66.0,3.9,0.46,,,6.0,6.0,44.0,2000.0,9.3,1747200.0,279.1515,280.63892
33.0,2019,3,25,19,9.2,,60.0,1.8,0.1,,,7.0,7.0,46.0,2000.0,9.4,268800.0,279.2398,280.71207
22.0,2019,3,26,7,6.1,,96.0,5.5,0.03,,,0.0,0.0,,342.0,9.5,19200.0,279.96997,286.115
25.0,2019,3,26,8,7.4,,93.0,6.3,0.37,,,5.0,0.0,,411.0,9.4,835200.0,280.07303,285.34027
33.0,2019,3,26,9,9.7,,83.0,6.9,0.97,,,1.0,1.0,7.0,592.0,9.3,2505600.0,280.60065,284.74292
42.0,2019,3,26,10,11.8,,74.0,7.3,1.83,,,0.0,0.0,,666.0,9.3,6105600.0,280.36157,282.16824
34.0,2019,3,26,11,12.4,,74.0,7.8,2.42,,,7.0,7.0,4.0,463.0,9.2,8678400.0,280.17432,281.7373
42.0,2019,3,26,12,14.2,,69.0,8.5,2.92,,,0.0,0.0,,537.0,9.2,10310400.0,280.21436,281.91162
57.0,2019,3,26,13,15.4,,63.0,8.3,3.14,,,0.0,0.0,,646.0,9.2,10771200.0,280.3498,282.17923
63.0,2019,3,26,14,16.4,,58.0,8.1,3.05,,,0.0,0.0,,510.0,9.3,10636800.0,280.31622,282.20056
69.0,2019,3,26,15,17.0,,49.0,6.1,2.73,,,0.0,0.0,,784.0,9.4,9715200.0,280.57767,282.43948
64.0,2019,3,26,16,17.6,,46.0,5.8,2.18,,,0.0,0.0,,691.0,9.5,7948800.0,280.69366,282.60223
54.0,2019,3,26,17,16.5,,33.0,0.1,1.44,,,0.0,0.0,,857.0,9.7,5385600.0,280.7655,282.66867
45.0,2019,3,26,18,15.9,,43.0,3.3,0.68,,,0.0,0.0,,818.0,9.9,2371200.0,280.5294,282.82047
44.0,2019,3,26,19,14.0,,62.0,6.8,0.12,,,0.0,0.0,,768.0,10.2,336000.0,280.2214,282.88812
39.0,2019,3,27,7,9.0,,85.0,6.6,0.03,,,5.0,0.0,,253.0,10.5,38400.0,280.62595,286.2168
42.0,2019,3,27,8,9.9,,84.0,7.3,0.4,,,0.0,0.0,,276.0,10.5,835200.0,281.30255,285.41403
37.0,2019,3,27,9,12.2,,66.0,6.0,1.07,,,3.0,0.0,,556.0,10.4,3043200.0,281.69,285.13852
37.0,2019,3,27,10,15.0,,46.0,3.4,1.81,,,0.0,0.0,,956.0,10.4,6268800.0,282.45905,284.72647
41.0,2019,3,27,11,16.6,,37.0,1.8,2.28,,,5.0,0.0,,1330.0,10.3,8121600.0,282.684,284.76608
50.0,2019,3,27,12,17.2,,37.0,2.3,2.79,,,6.0,0.0,,1708.0,10.3,9398400.0,282.7841,284.80267
51.0,2019,3,27,13,17.4,,38.0,2.9,2.57,,,7.0,0.0,,1782.0,10.3,9321600.0,282.76584,284.6576
56.0,2019,3,27,14,17.9,,40.0,4.0,2.48,,,7.0,0.0,,1498.0,10.3,8908800.0,282.7087,284.20166
52.0,2019,3,27,15,17.7,,41.0,4.2,2.64,,,4.0,0.0,,1546.0,10.4,9504000.0,282.62686,284.01086
46.0,2019,3,27,16,17.3,,54.0,7.8,2.02,,,5.0,0.0,,1711.0,10.5,6441600.0,282.32715,283.6153
38.0,2019,3,27,17,15.7,,67.0,9.5,1.14,,,5.0,0.0,,1371.0,10.7,4857600.0,281.84723,282.94174
39.0,2019,3,27,18,14.9,,70.0,9.4,0.43,,,7.0,0.0,,1347.0,10.9,1660800.0,281.2584,282.55286
29.0,2019,3,27,19,14.1,,75.0,9.7,0.08,,,5.0,1.0,7.0,1278.0,11.0,230400.0,280.77847,282.26028
36.0,2019,3,28,7,8.0,,95.0,7.2,0.02,,,7.0,7.0,1.0,129.0,11.4,9600.0,276.63766,286.03577
33.0,2019,3,28,8,7.8,,94.0,6.8,0.18,,,3.0,3.0,1.0,144.0,11.3,864000.0,276.4516,284.6637
37.0,2019,3,28,9,8.0,,92.0,6.7,0.6,,,7.0,7.0,1.0,149.0,11.3,3580800.0,276.34915,284.17056
46.0,2019,3,28,10,9.1,,85.0,6.7,1.42,,,5.0,0.0,,185.0,11.2,6268800.0,275.8174,282.36633
38.0,2019,3,28,11,10.5,,79.0,7.0,2.36,,,3.0,0.0,,254.0,11.2,8534400.0,275.6443,282.07498
43.0,2019,3,28,12,12.3,,71.0,7.1,2.49,,,5.0,0.0,,317.0,11.2,8630400.0,275.45822,281.77814
53.0,2019,3,28,13,13.4,,65.0,6.9,2.78,,,6.0,0.0,,449.0,11.1,9196800.0,275.27097,281.52762
52.0,2019,3,28,14,14.2,,53.0,4.7,2.5,,,6.0,0.0,,606.0,11.1,8476800.0,275.2215,280.96198
49.0,2019,3,28,15,15.1,,49.0,4.4,2.24,,,7.0,0.0,,833.0,11.2,7852800.0,275.40463,280.95953
47.0,2019,3,28,16,12.4,,62.0,5.3,1.41,,,6.0,0.0,,952.0,11.3,5433600.0,275.6013,280.7639
49.0,2019,3,28,17,10.7,,63.0,3.9,1.06,,,6.0,0.0,,1778.0,11.5,3523200.0,275.6013,280.16837
