year,month,day,hour,power
2013,4,29,19,345600.0
2013,4,29,20,0.0
2013,4,29,21,0.0
2013,4,29,22,0.0
2013,4,29,23,0.0
2013,4,29,24,0.0
2013,4,30,01,0.0
2013,4,30,02,0.0
2013,4,30,03,0.0
2013,4,30,04,0.0
2013,4,30,05,0.0
2013,4,30,06,0.0
2013,4,30,07,422400.0
2013,4,30,08,1363200.0
2013,4,30,09,2870400.0
2013,4,30,10,6153600.0
2013,4,30,11,7881600.0
2013,4,30,12,8563200.0
2013,4,30,13,9254400.0
2013,4,30,14,10147200.0
2013,4,30,15,8534400.0
2013,4,30,16,7516800.0
2013,4,30,17,5952000.0
2013,4,30,18,2793600.0
2013,4,30,19,643200.0
2013,4,30,20,19200.0
2013,4,30,21,0.0
2013,4,30,22,0.0
2013,4,30,23,0.0
2013,4,30,24,0.0
2013,5,1,01,0.0
2013,5,1,02,0.0
2013,5,1,03,0.0
2013,5,1,04,0.0
2013,5,1,05,0.0
2013,5,1,06,0.0
2013,5,1,07,604800.0
2013,5,1,08,2400000.0
2013,5,1,09,5385600.0
2013,5,1,10,8054400.0
2013,5,1,11,9609600.0
2013,5,1,12,10876800.0
2013,5,1,13,11241600.0
2013,5,1,14,10838400.0
2013,5,1,15,9849600.0
2013,5,1,16,8169600.0
2013,5,1,17,5740800.0
2013,5,1,18,2860800.0
2013,5,1,19,720000.0
2013,5,1,20,9600.0
2013,5,1,21,0.0
2013,5,1,22,0.0
2013,5,1,23,0.0
2013,5,1,24,0.0
2013,5,2,01,0.0
2013,5,2,02,0.0
2013,5,2,03,0.0
2013,5,2,04,0.0
2013,5,2,05,0.0
2013,5,2,06,9600.0
2013,5,2,07,518400.0
2013,5,2,08,2409600.0
2013,5,2,09,5779200.0
2013,5,2,10,8140800.0
2013,5,2,11,10233600.0
2013,5,2,12,11328000.0
2013,5,2,13,11366400.0
2013,5,2,14,10704000.0
2013,5,2,15,9609600.0
2013,5,2,16,7785600.0
2013,5,2,17,5299200.0
2013,5,2,18,2582400.0
2013,5,2,19,662400.0
2013,5,2,20,9600.0
2013,5,2,21,0.0
2013,5,2,22,0.0
2013,5,2,23,0.0
2013,5,2,24,0.0
2013,5,3,01,0.0
2013,5,3,02,0.0
2013,5,3,03,0.0
2013,5,3,04,0.0
2013,5,3,05,0.0
2013,5,3,06,0.0
2013,5,3,07,432000.0
2013,5,3,08,1920000.0
2013,5,3,09,4684800.0
2013,5,3,10,7363200.0
2013,5,3,11,9043200.0
2013,5,3,12,10137600.0
2013,5,3,13,10675200.0
2013,5,3,14,10012800.0
2013,5,3,15,5548800.0
2013,5,3,16,6912000.0
2013,5,3,17,3465600.0
2013,5,3,18,1584000.0
2013,5,3,19,460800.0
2013,5,3,20,0.0
2013,5,3,21,0.0
2013,5,3,22,0.0
2013,5,3,23,0.0
2013,5,3,24,0.0
2013,5,4,01,0.0
2013,5,4,02,0.0
2013,5,4,03,0.0
2013,5,4,04,0.0
2013,5,4,05,0.0
2013,5,4,06,0.0
2013,5,4,07,633600.0
2013,5,4,08,2745600.0
2013,5,4,09,5376000.0
2013,5,4,10,8073600.0
2013,5,4,11,10012800.0
2013,5,4,12,11212800.0
2013,5,4,13,11606400.0
2013,5,4,14,11088000.0
2013,5,4,15,10204800.0
2013,5,4,16,8428800.0
2013,5,4,17,5904000.0
2013,5,4,18,2918400.0
2013,5,4,19,691200.0
2013,5,4,20,9600.0
2013,5,4,21,0.0
2013,5,4,22,0.0
2013,5,4,23,0.0
2013,5,4,24,0.0
2013,5,5,01,0.0
2013,5,5,02,0.0
2013,5,5,03,0.0
2013,5,5,04,0.0
2013,5,5,05,0.0
2013,5,5,06,0.0
2013,5,5,07,672000.0
2013,5,5,08,2697600.0
2013,5,5,09,5635200.0
2013,5,5,10,8016000.0
2013,5,5,11,9782400.0
2013,5,5,12,10713600.0
2013,5,5,13,11184000.0
2013,5,5,14,11097600.0
2013,5,5,15,10224000.0
2013,5,5,16,8457600.0
2013,5,5,17,5961600.0
2013,5,5,18,2976000.0
2013,5,5,19,672000.0
2013,5,5,20,9600.0
2013,5,5,21,0.0
2013,5,5,22,0.0
2013,5,5,23,0.0
2013,5,5,24,0.0
2013,5,6,01,0.0
2013,5,6,02,0.0
2013,5,6,03,0.0
2013,5,6,04,0.0
2013,5,6,05,0.0
2013,5,6,06,9600.0
2013,5,6,07,681600.0
2013,5,6,08,2937600.0
2013,5,6,09,5856000.0
2013,5,6,10,8380800.0
2013,5,6,11,10243200.0
2013,5,6,12,11184000.0
2013,5,6,13,10348800.0
2013,5,6,14,10444800.0
2013,5,6,15,9734400.0
2013,5,6,16,8064000.0
2013,5,6,17,5520000.0
2013,5,6,18,2812800.0
2013,5,6,19,662400.0
2013,5,6,20,19200.0
2013,5,6,21,0.0
2013,5,6,22,0.0
2013,5,6,23,0.0
2013,5,6,24,0.0
2013,5,7,01,0.0
2013,5,7,02,0.0
2013,5,7,03,0.0
2013,5,7,04,0.0
2013,5,7,05,0.0
2013,5,7,06,0.0
2013,5,7,07,691200.0
2013,5,7,08,2582400.0
2013,5,7,09,5059200.0
2013,5,7,10,7440000.0
2013,5,7,11,8995200.0
2013,5,7,12,10070400.0
2013,5,7,13,10320000.0
2013,5,7,14,10108800.0
2013,5,7,15,9033600.0
2013,5,7,16,7401600.0
2013,5,7,17,4723200.0
2013,5,7,18,2611200.0
2013,5,7,19,604800.0
2013,5,7,20,28800.0
2013,5,7,21,0.0
2013,5,7,22,0.0
2013,5,7,23,0.0
2013,5,7,24,0.0
2013,5,8,01,0.0
2013,5,8,02,0.0
2013,5,8,03,0.0
2013,5,8,04,0.0
2013,5,8,05,0.0
2013,5,8,06,28800.0
2013,5,8,07,1017600.0
2013,5,8,08,2553600.0
2013,5,8,09,5404800.0
2013,5,8,10,6739200.0
2013,5,8,11,9129600.0
2013,5,8,12,10195200.0
2013,5,8,13,10320000.0
2013,5,8,14,10243200.0
2013,5,8,15,9302400.0
2013,5,8,16,7267200.0
2013,5,8,17,4790400.0
2013,5,8,18,2092800.0
2013,5,8,19,681600.0
2013,5,8,20,19200.0
2013,5,8,21,0.0
2013,5,8,22,0.0
2013,5,8,23,0.0
2013,5,8,24,0.0
2013,5,9,01,0.0
2013,5,9,02,0.0
2013,5,9,03,0.0
2013,5,9,04,0.0
2013,5,9,05,0.0
2013,5,9,06,0.0
2013,5,9,07,326400.0
2013,5,9,08,1027200.0
2013,5,9,09,1564800.0
2013,5,9,10,2860800.0
2013,5,9,11,3513600.0
2013,5,9,12,4665600.0
2013,5,9,13,3244800.0
2013,5,9,14,3264000.0
2013,5,9,15,3724800.0
2013,5,9,16,3321600.0
2013,5,9,17,1257600.0
2013,5,9,18,393600.0
2013,5,9,19,57600.0
2013,5,9,20,0.0
2013,5,9,21,0.0
2013,5,9,22,0.0
2013,5,9,23,0.0
2013,5,9,24,0.0
2013,5,10,01,0.0
2013,5,10,02,0.0
2013,5,10,03,0.0
2013,5,10,04,0.0
2013,5,10,05,0.0
2013,5,10,06,0.0
2013,5,10,07,0.0
2013,5,10,08,547200.0
2013,5,10,09,681600.0
2013,5,10,10,806400.0
2013,5,10,11,3580800.0
2013,5,10,12,3196800.0
2013,5,10,13,9964800.0
2013,5,10,14,7420800.0
2013,5,10,15,2668800.0
2013,5,10,16,2764800.0
2013,5,10,17,1228800.0
2013,5,10,18,729600.0
2013,5,10,19,240000.0
2013,5,10,20,0.0
2013,5,10,21,0.0
2013,5,10,22,0.0
2013,5,10,23,0.0
2013,5,10,24,0.0
2013,5,11,01,0.0
2013,5,11,02,0.0
2013,5,11,03,0.0
2013,5,11,04,0.0
2013,5,11,05,0.0
2013,5,11,06,0.0
2013,5,11,07,384000.0
2013,5,11,08,1228800.0
2013,5,11,09,3177600.0
2013,5,11,10,6048000.0
2013,5,11,11,9158400.0
2013,5,11,12,10310400.0
2013,5,11,13,10598400.0
2013,5,11,14,10272000.0
2013,5,11,15,9292800.0
2013,5,11,16,7555200.0
2013,5,11,17,5068800.0
2013,5,11,18,2544000.0
2013,5,11,19,758400.0
2013,5,11,20,28800.0
2013,5,11,21,0.0
2013,5,11,22,0.0
2013,5,11,23,0.0
2013,5,11,24,0.0
2013,5,12,01,0.0
2013,5,12,02,0.0
2013,5,12,03,0.0
2013,5,12,04,0.0
2013,5,12,05,0.0
2013,5,12,06,0.0
2013,5,12,07,441600.0
2013,5,12,08,2380800.0
2013,5,12,09,4905600.0
2013,5,12,10,7372800.0
2013,5,12,11,9120000.0
2013,5,12,12,10118400.0
2013,5,12,13,10396800.0
2013,5,12,14,10272000.0
2013,5,12,15,9168000.0
2013,5,12,16,7411200.0
2013,5,12,17,5126400.0
2013,5,12,18,2620800.0
2013,5,12,19,739200.0
2013,5,12,20,19200.0
2013,5,12,21,0.0
2013,5,12,22,0.0
2013,5,12,23,0.0
2013,5,12,24,0.0
2013,5,13,01,0.0
2013,5,13,02,0.0
2013,5,13,03,0.0
2013,5,13,04,0.0
2013,5,13,05,0.0
2013,5,13,06,19200.0
2013,5,13,07,758400.0
2013,5,13,08,2784000.0
2013,5,13,09,5529600.0
2013,5,13,10,7900800.0
2013,5,13,11,9561600.0
2013,5,13,12,10483200.0
2013,5,13,13,10694400.0
2013,5,13,14,10348800.0
2013,5,13,15,9388800.0
2013,5,13,16,7910400.0
2013,5,13,17,5644800.0
2013,5,13,18,2947200.0
2013,5,13,19,710400.0
2013,5,13,20,38400.0
2013,5,13,21,0.0
2013,5,13,22,0.0
2013,5,13,23,0.0
2013,5,13,24,0.0
2013,5,14,01,0.0
2013,5,14,02,0.0
2013,5,14,03,0.0
2013,5,14,04,0.0
2013,5,14,05,0.0
2013,5,14,06,28800.0
2013,5,14,07,777600.0
2013,5,14,08,3139200.0
2013,5,14,09,5961600.0
2013,5,14,10,8160000.0
2013,5,14,11,9696000.0
2013,5,14,12,10540800.0
2013,5,14,13,10963200.0
2013,5,14,14,10694400.0
2013,5,14,15,9139200.0
2013,5,14,16,7488000.0
2013,5,14,17,3475200.0
2013,5,14,18,1958400.0
2013,5,14,19,835200.0
2013,5,14,20,38400.0
2013,5,14,21,0.0
2013,5,14,22,0.0
2013,5,14,23,0.0
2013,5,14,24,0.0
2013,5,15,01,0.0
2013,5,15,02,0.0
2013,5,15,03,0.0
2013,5,15,04,0.0
2013,5,15,05,0.0
2013,5,15,06,19200.0
2013,5,15,07,864000.0
2013,5,15,08,1977600.0
2013,5,15,09,3753600.0
2013,5,15,10,6182400.0
2013,5,15,11,7680000.0
2013,5,15,12,8256000.0
2013,5,15,13,8006400.0
2013,5,15,14,7622400.0
2013,5,15,15,7017600.0
2013,5,15,16,6720000.0
2013,5,15,17,5068800.0
2013,5,15,18,2486400.0
2013,5,15,19,854400.0
2013,5,15,20,48000.0
2013,5,15,21,0.0
2013,5,15,22,0.0
2013,5,15,23,0.0
2013,5,15,24,0.0
2013,5,16,01,0.0
2013,5,16,02,0.0
2013,5,16,03,0.0
2013,5,16,04,0.0
2013,5,16,05,0.0
2013,5,16,06,38400.0
2013,5,16,07,864000.0
2013,5,16,08,2582400.0
2013,5,16,09,5452800.0
2013,5,16,10,6518400.0
2013,5,16,11,8851200.0
2013,5,16,12,10416000.0
2013,5,16,13,9763200.0
2013,5,16,14,8995200.0
2013,5,16,15,7900800.0
2013,5,16,16,7219200.0
2013,5,16,17,5376000.0
2013,5,16,18,2745600.0
2013,5,16,19,988800.0
2013,5,16,20,57600.0
2013,5,16,21,0.0
2013,5,16,22,0.0
2013,5,16,23,0.0
2013,5,16,24,0.0
2013,5,17,01,0.0
2013,5,17,02,0.0
2013,5,17,03,0.0
2013,5,17,04,0.0
2013,5,17,05,0.0
2013,5,17,06,9600.0
2013,5,17,07,672000.0
2013,5,17,08,3254400.0
2013,5,17,09,4915200.0
2013,5,17,10,8601600.0
2013,5,17,11,10003200.0
2013,5,17,12,9811200.0
2013,5,17,13,7392000.0
2013,5,17,14,8112000.0
2013,5,17,15,8092800.0
2013,5,17,16,7891200.0
2013,5,17,17,5961600.0
2013,5,17,18,2860800.0
2013,5,17,19,729600.0
2013,5,17,20,9600.0
2013,5,17,21,0.0
2013,5,17,22,0.0
2013,5,17,23,0.0
2013,5,17,24,0.0
2013,5,18,01,0.0
2013,5,18,02,0.0
2013,5,18,03,0.0
2013,5,18,04,0.0
2013,5,18,05,0.0
2013,5,18,06,19200.0
2013,5,18,07,1094400.0
2013,5,18,08,2428800.0
2013,5,18,09,4896000.0
2013,5,18,10,6672000.0
2013,5,18,11,7660800.0
2013,5,18,12,9187200.0
2013,5,18,13,6230400.0
2013,5,18,14,4569600.0
2013,5,18,15,5030400.0
2013,5,18,16,5011200.0
2013,5,18,17,2112000.0
2013,5,18,18,816000.0
2013,5,18,19,86400.0
2013,5,18,20,0.0
2013,5,18,21,0.0
2013,5,18,22,0.0
2013,5,18,23,0.0
2013,5,18,24,0.0
2013,5,19,01,0.0
2013,5,19,02,0.0
2013,5,19,03,0.0
2013,5,19,04,0.0
2013,5,19,05,0.0
2013,5,19,06,0.0
2013,5,19,07,19200.0
2013,5,19,08,144000.0
2013,5,19,09,796800.0
2013,5,19,10,1766400.0
2013,5,19,11,2361600.0
2013,5,19,12,3196800.0
2013,5,19,13,3724800.0
2013,5,19,14,2668800.0
2013,5,19,15,2457600.0
2013,5,19,16,2054400.0
2013,5,19,17,1305600.0
2013,5,19,18,969600.0
2013,5,19,19,230400.0
2013,5,19,20,0.0
2013,5,19,21,0.0
2013,5,19,22,0.0
2013,5,19,23,0.0
2013,5,19,24,0.0
2013,5,20,01,0.0
2013,5,20,02,0.0
2013,5,20,03,0.0
2013,5,20,04,0.0
2013,5,20,05,0.0
2013,5,20,06,48000.0
2013,5,20,07,854400.0
2013,5,20,08,2409600.0
2013,5,20,09,3273600.0
2013,5,20,10,3398400.0
2013,5,20,11,6787200.0
2013,5,20,12,4972800.0
2013,5,20,13,2457600.0
2013,5,20,14,2851200.0
2013,5,20,15,2380800.0
2013,5,20,16,2601600.0
2013,5,20,17,2467200.0
2013,5,20,18,1344000.0
2013,5,20,19,806400.0
2013,5,20,20,67200.0
2013,5,20,21,0.0
2013,5,20,22,0.0
2013,5,20,23,0.0
2013,5,20,24,0.0
2013,5,21,01,0.0
2013,5,21,02,0.0
2013,5,21,03,0.0
2013,5,21,04,0.0
2013,5,21,05,0.0
2013,5,21,06,9600.0
2013,5,21,07,566400.0
2013,5,21,08,1996800.0
2013,5,21,09,6249600.0
2013,5,21,10,8515200.0
2013,5,21,11,10070400.0
2013,5,21,12,10809600.0
2013,5,21,13,10924800.0
2013,5,21,14,10579200.0
2013,5,21,15,9619200.0
2013,5,21,16,8016000.0
2013,5,21,17,5760000.0
2013,5,21,18,3033600.0
2013,5,21,19,864000.0
2013,5,21,20,57600.0
2013,5,21,21,0.0
2013,5,21,22,0.0
2013,5,21,23,0.0
2013,5,21,24,0.0
2013,5,22,01,0.0
2013,5,22,02,0.0
2013,5,22,03,0.0
2013,5,22,04,0.0
2013,5,22,05,0.0
2013,5,22,06,0.0
2013,5,22,07,547200.0
2013,5,22,08,2649600.0
2013,5,22,09,4924800.0
2013,5,22,10,7008000.0
2013,5,22,11,8582400.0
2013,5,22,12,9456000.0
2013,5,22,13,9888000.0
2013,5,22,14,9648000.0
2013,5,22,15,8649600.0
2013,5,22,16,6960000.0
2013,5,22,17,4828800.0
2013,5,22,18,2563200.0
2013,5,22,19,825600.0
2013,5,22,20,48000.0
2013,5,22,21,0.0
2013,5,22,22,0.0
2013,5,22,23,0.0
2013,5,22,24,0.0
2013,5,23,01,0.0
2013,5,23,02,0.0
2013,5,23,03,0.0
2013,5,23,04,0.0
2013,5,23,05,0.0
2013,5,23,06,38400.0
2013,5,23,07,806400.0
2013,5,23,08,2409600.0
2013,5,23,09,4531200.0
2013,5,23,10,6816000.0
2013,5,23,11,8457600.0
2013,5,23,12,9110400.0
2013,5,23,13,9590400.0
2013,5,23,14,9580800.0
2013,5,23,15,8985600.0
2013,5,23,16,7372800.0
2013,5,23,17,5097600.0
2013,5,23,18,2707200.0
2013,5,23,19,854400.0
2013,5,23,20,57600.0
2013,5,23,21,0.0
2013,5,23,22,0.0
2013,5,23,23,0.0
2013,5,23,24,0.0
2013,5,24,01,0.0
2013,5,24,02,0.0
2013,5,24,03,0.0
2013,5,24,04,0.0
2013,5,24,05,0.0
2013,5,24,06,28800.0
2013,5,24,07,787200.0
2013,5,24,08,2726400.0
2013,5,24,09,5174400.0
2013,5,24,10,7142400.0
2013,5,24,11,8860800.0
2013,5,24,12,9820800.0
2013,5,24,13,10406400.0
2013,5,24,14,10099200.0
2013,5,24,15,9321600.0
2013,5,24,16,7699200.0
2013,5,24,17,5424000.0
2013,5,24,18,2899200.0
2013,5,24,19,864000.0
2013,5,24,20,57600.0
2013,5,24,21,0.0
2013,5,24,22,0.0
2013,5,24,23,0.0
2013,5,24,24,0.0
2013,5,25,01,0.0
2013,5,25,02,0.0
2013,5,25,03,0.0
2013,5,25,04,0.0
2013,5,25,05,0.0
2013,5,25,06,28800.0
2013,5,25,07,710400.0
2013,5,25,08,2553600.0
2013,5,25,09,4732800.0
2013,5,25,10,7344000.0
2013,5,25,11,8947200.0
2013,5,25,12,9897600.0
2013,5,25,13,10204800.0
2013,5,25,14,10214400.0
2013,5,25,15,9177600.0
2013,5,25,16,7526400.0
2013,5,25,17,5452800.0
2013,5,25,18,2937600.0
2013,5,25,19,902400.0
2013,5,25,20,57600.0
2013,5,25,21,0.0
2013,5,25,22,0.0
2013,5,25,23,0.0
2013,5,25,24,0.0
2013,5,26,01,0.0
2013,5,26,02,0.0
2013,5,26,03,0.0
2013,5,26,04,0.0
2013,5,26,05,0.0
2013,5,26,06,9600.0
2013,5,26,07,624000.0
2013,5,26,08,1968000.0
2013,5,26,09,3446400.0
2013,5,26,10,3945600.0
2013,5,26,11,3600000.0
2013,5,26,12,6787200.0
2013,5,26,13,6892800.0
2013,5,26,14,5241600.0
2013,5,26,15,3494400.0
2013,5,26,16,2294400.0
2013,5,26,17,1651200.0
2013,5,26,18,873600.0
2013,5,26,19,240000.0
2013,5,26,20,0.0
2013,5,26,21,0.0
2013,5,26,22,0.0
2013,5,26,23,0.0
2013,5,26,24,0.0
2013,5,27,01,0.0
2013,5,27,02,0.0
2013,5,27,03,0.0
2013,5,27,04,0.0
2013,5,27,05,0.0
2013,5,27,06,0.0
2013,5,27,07,0.0
2013,5,27,08,48000.0
2013,5,27,09,240000.0
2013,5,27,10,585600.0
2013,5,27,11,729600.0
2013,5,27,12,950400.0
2013,5,27,13,892800.0
2013,5,27,14,844800.0
2013,5,27,15,595200.0
2013,5,27,16,412800.0
2013,5,27,17,268800.0
2013,5,27,18,48000.0
2013,5,27,19,0.0
2013,5,27,20,0.0
2013,5,27,21,0.0
2013,5,27,22,0.0
2013,5,27,23,0.0
2013,5,27,24,0.0
2013,5,28,01,0.0
2013,5,28,02,0.0
2013,5,28,03,0.0
2013,5,28,04,0.0
2013,5,28,05,0.0
2013,5,28,06,0.0
2013,5,28,07,9600.0
2013,5,28,08,57600.0
2013,5,28,09,153600.0
2013,5,28,10,1459200.0
2013,5,28,11,2736000.0
2013,5,28,12,4972800.0
2013,5,28,13,1776000.0
2013,5,28,14,3936000.0
2013,5,28,15,3696000.0
2013,5,28,16,384000.0
2013,5,28,17,384000.0
2013,5,28,18,508800.0
2013,5,28,19,76800.0
2013,5,28,20,0.0
2013,5,28,21,0.0
2013,5,28,22,0.0
2013,5,28,23,0.0
2013,5,28,24,0.0
2013,5,29,01,0.0
2013,5,29,02,0.0
2013,5,29,03,0.0
2013,5,29,04,0.0
2013,5,29,05,0.0
2013,5,29,06,0.0
2013,5,29,07,57600.0
2013,5,29,08,681600.0
2013,5,29,09,1065600.0
2013,5,29,10,1296000.0
2013,5,29,11,1353600.0
2013,5,29,12,2630400.0
2013,5,29,13,4780800.0
2013,5,29,14,5203200.0
2013,5,29,15,4041600.0
2013,5,29,16,643200.0
2013,5,29,17,1718400.0
2013,5,29,18,1948800.0
2013,5,29,19,393600.0
2013,5,29,20,76800.0
2013,5,29,21,0.0
2013,5,29,22,0.0
2013,5,29,23,0.0
2013,5,29,24,0.0
2013,5,30,01,0.0
2013,5,30,02,0.0
2013,5,30,03,0.0
2013,5,30,04,0.0
2013,5,30,05,0.0
2013,5,30,06,57600.0
2013,5,30,07,1046400.0
2013,5,30,08,2611200.0
2013,5,30,09,3369600.0
2013,5,30,10,5366400.0
2013,5,30,11,7737600.0
2013,5,30,12,9120000.0
2013,5,30,13,10118400.0
2013,5,30,14,8371200.0
2013,5,30,15,7910400.0
2013,5,30,16,6787200.0
2013,5,30,17,5155200.0
2013,5,30,18,2774400.0
2013,5,30,19,1046400.0
2013,5,30,20,86400.0
2013,5,30,21,0.0
2013,5,30,22,0.0
2013,5,30,23,0.0
2013,5,30,24,0.0
2013,5,31,01,0.0
2013,5,31,02,0.0
2013,5,31,03,0.0
2013,5,31,04,0.0
2013,5,31,05,0.0
2013,5,31,06,48000.0
2013,5,31,07,681600.0
2013,5,31,08,1248000.0
2013,5,31,09,1872000.0
2013,5,31,10,1891200.0
2013,5,31,11,2496000.0
2013,5,31,12,1555200.0
2013,5,31,13,2755200.0
2013,5,31,14,3494400.0
2013,5,31,15,4800000.0
2013,5,31,16,4838400.0
2013,5,31,17,3686400.0
2013,5,31,18,2112000.0
2013,5,31,19,681600.0
2013,5,31,20,48000.0
2013,5,31,21,0.0
2013,5,31,22,0.0
2013,5,31,23,0.0
2013,5,31,24,0.0
2013,6,1,01,0.0
2013,6,1,02,0.0
2013,6,1,03,0.0
2013,6,1,04,0.0
2013,6,1,05,0.0
2013,6,1,06,0.0
2013,6,1,07,211200.0
2013,6,1,08,528000.0
2013,6,1,09,1152000.0
2013,6,1,10,1862400.0
2013,6,1,11,3033600.0
2013,6,1,12,3014400.0
2013,6,1,13,3840000.0
2013,6,1,14,3936000.0
2013,6,1,15,3753600.0
2013,6,1,16,3984000.0
2013,6,1,17,2899200.0
2013,6,1,18,1843200.0
2013,6,1,19,758400.0
2013,6,1,20,67200.0
2013,6,1,21,0.0
2013,6,1,22,0.0
2013,6,1,23,0.0
2013,6,1,24,0.0
2013,6,2,01,0.0
2013,6,2,02,0.0
2013,6,2,03,0.0
2013,6,2,04,0.0
2013,6,2,05,0.0
2013,6,2,06,86400.0
2013,6,2,07,1017600.0
2013,6,2,08,2304000.0
2013,6,2,09,4521600.0
2013,6,2,10,6585600.0
2013,6,2,11,7612800.0
2013,6,2,12,8073600.0
2013,6,2,13,8668800.0
2013,6,2,14,10233600.0
2013,6,2,15,9120000.0
2013,6,2,16,7958400.0
2013,6,2,17,5760000.0
2013,6,2,18,3110400.0
2013,6,2,19,1008000.0
2013,6,2,20,105600.0
2013,6,2,21,0.0
2013,6,2,22,0.0
2013,6,2,23,0.0
2013,6,2,24,0.0
2013,6,3,01,0.0
2013,6,3,02,0.0
2013,6,3,03,0.0
2013,6,3,04,0.0
2013,6,3,05,0.0
2013,6,3,06,9600.0
2013,6,3,07,345600.0
2013,6,3,08,979200.0
2013,6,3,09,3033600.0
2013,6,3,10,6883200.0
2013,6,3,11,8323200.0
2013,6,3,12,9667200.0
2013,6,3,13,9696000.0
2013,6,3,14,9600000.0
2013,6,3,15,8659200.0
2013,6,3,16,7152000.0
2013,6,3,17,5059200.0
2013,6,3,18,2822400.0
2013,6,3,19,969600.0
2013,6,3,20,57600.0
2013,6,3,21,0.0
2013,6,3,22,0.0
2013,6,3,23,0.0
2013,6,3,24,0.0
2013,6,4,01,0.0
2013,6,4,02,0.0
2013,6,4,03,0.0
2013,6,4,04,0.0
2013,6,4,05,0.0
2013,6,4,06,48000.0
2013,6,4,07,912000.0
2013,6,4,08,2755200.0
2013,6,4,09,5203200.0
2013,6,4,10,7344000.0
2013,6,4,11,8793600.0
2013,6,4,12,9744000.0
2013,6,4,13,9936000.0
2013,6,4,14,9398400.0
2013,6,4,15,8659200.0
2013,6,4,16,7238400.0
2013,6,4,17,5260800.0
2013,6,4,18,2908800.0
2013,6,4,19,1008000.0
2013,6,4,20,115200.0
2013,6,4,21,0.0
2013,6,4,22,0.0
2013,6,4,23,0.0
2013,6,4,24,0.0
2013,6,5,01,0.0
2013,6,5,02,0.0
2013,6,5,03,0.0
2013,6,5,04,0.0
2013,6,5,05,0.0
2013,6,5,06,48000.0
2013,6,5,07,931200.0
2013,6,5,08,2841600.0
2013,6,5,09,5270400.0
2013,6,5,10,7315200.0
2013,6,5,11,8678400.0
2013,6,5,12,8841600.0
2013,6,5,13,9062400.0
2013,6,5,14,9619200.0
2013,6,5,15,7603200.0
2013,6,5,16,6729600.0
2013,6,5,17,4291200.0
2013,6,5,18,2774400.0
2013,6,5,19,1430400.0
2013,6,5,20,240000.0
2013,6,5,21,0.0
2013,6,5,22,0.0
2013,6,5,23,0.0
2013,6,5,24,0.0
2013,6,6,01,0.0
2013,6,6,02,0.0
2013,6,6,03,0.0
2013,6,6,04,0.0
2013,6,6,05,0.0
2013,6,6,06,57600.0
2013,6,6,07,912000.0
2013,6,6,08,2822400.0
2013,6,6,09,4713600.0
2013,6,6,10,6412800.0
2013,6,6,11,7353600.0
2013,6,6,12,9206400.0
2013,6,6,13,9830400.0
2013,6,6,14,9446400.0
2013,6,6,15,8438400.0
2013,6,6,16,6902400.0
2013,6,6,17,5030400.0
2013,6,6,18,2649600.0
2013,6,6,19,969600.0
2013,6,6,20,105600.0
2013,6,6,21,0.0
2013,6,6,22,0.0
2013,6,6,23,0.0
2013,6,6,24,0.0
2013,6,7,01,0.0
2013,6,7,02,0.0
2013,6,7,03,0.0
2013,6,7,04,0.0
2013,6,7,05,0.0
2013,6,7,06,115200.0
2013,6,7,07,1104000.0
2013,6,7,08,2649600.0
2013,6,7,09,5011200.0
2013,6,7,10,7084800.0
2013,6,7,11,8716800.0
2013,6,7,12,9772800.0
2013,6,7,13,10051200.0
2013,6,7,14,9782400.0
2013,6,7,15,8822400.0
2013,6,7,16,7296000.0
2013,6,7,17,5174400.0
2013,6,7,18,2716800.0
2013,6,7,19,950400.0
2013,6,7,20,105600.0
2013,6,7,21,0.0
2013,6,7,22,0.0
2013,6,7,23,0.0
2013,6,7,24,0.0
2013,6,8,01,0.0
2013,6,8,02,0.0
2013,6,8,03,0.0
2013,6,8,04,0.0
2013,6,8,05,0.0
2013,6,8,06,38400.0
2013,6,8,07,556800.0
2013,6,8,08,1776000.0
2013,6,8,09,3446400.0
2013,6,8,10,6364800.0
2013,6,8,11,5664000.0
2013,6,8,12,3446400.0
2013,6,8,13,4022400.0
2013,6,8,14,3792000.0
2013,6,8,15,2889600.0
2013,6,8,16,2649600.0
2013,6,8,17,2092800.0
2013,6,8,18,1948800.0
2013,6,8,19,480000.0
2013,6,8,20,28800.0
2013,6,8,21,0.0
2013,6,8,22,0.0
2013,6,8,23,0.0
2013,6,8,24,0.0
2013,6,9,01,0.0
2013,6,9,02,0.0
2013,6,9,03,0.0
2013,6,9,04,0.0
2013,6,9,05,0.0
2013,6,9,06,0.0
2013,6,9,07,307200.0
2013,6,9,08,2208000.0
2013,6,9,09,5750400.0
2013,6,9,10,5740800.0
2013,6,9,11,8582400.0
2013,6,9,12,8976000.0
2013,6,9,13,10444800.0
2013,6,9,14,9984000.0
2013,6,9,15,9292800.0
2013,6,9,16,7180800.0
2013,6,9,17,4761600.0
2013,6,9,18,1929600.0
2013,6,9,19,566400.0
2013,6,9,20,28800.0
2013,6,9,21,0.0
2013,6,9,22,0.0
2013,6,9,23,0.0
2013,6,9,24,0.0
2013,6,10,01,0.0
2013,6,10,02,0.0
2013,6,10,03,0.0
2013,6,10,04,0.0
2013,6,10,05,0.0
2013,6,10,06,9600.0
2013,6,10,07,576000.0
